2020-08-30 20:40:28,515 INFO  [log] [HTTP/1.1 200 OK]
2020-08-30 20:40:28,516 INFO  [log] status is 200
2020-08-30 20:40:28,520 INFO  [log] Status: FINISHED, time taken for TestCase was: 1205 ms
2020-08-30 20:40:28,521 INFO  [log] Number of test steps which ran: 6
2020-08-30 20:40:28,830 INFO  [log] 1897
2020-08-30 20:40:29,756 INFO  [log] []
2020-08-30 20:40:29,757 INFO  [log] username displayed in response is wrong
2020-08-30 20:40:29,757 INFO  [log] [HTTP/1.1 404 Not Found]
2020-08-30 20:40:29,758 INFO  [log] status is 200
2020-08-30 20:40:29,760 INFO  [log] Status: FINISHED, time taken for TestCase was: 1212 ms
2020-08-30 20:40:29,760 INFO  [log] Number of test steps which ran: 5
2020-08-30 20:40:29,761 INFO  [log] Category5
2020-08-30 20:40:29,761 INFO  [log] CategoryDesc5
2020-08-30 20:40:29,764 INFO  [log] 105
2020-08-30 20:40:29,766 INFO  [log] 15
2020-08-30 20:40:30,086 INFO  [log] 1898
2020-08-30 20:40:30,395 INFO  [log] [10]
2020-08-30 20:40:31,019 INFO  [log] [null]
2020-08-30 20:40:31,020 INFO  [log] username displayed in response is wrong
2020-08-30 20:40:31,020 INFO  [log] [HTTP/1.1 200 OK]
2020-08-30 20:40:31,021 INFO  [log] status is 200
2020-08-30 20:40:31,024 INFO  [log] Status: FINISHED, time taken for TestCase was: 1231 ms
2020-08-30 20:40:31,026 INFO  [log] Number of test steps which ran: 6
2020-08-30 20:40:31,344 INFO  [log] 1899
2020-08-30 20:40:32,474 INFO  [log] []
2020-08-30 20:40:32,474 INFO  [log] username displayed in response is wrong
2020-08-30 20:40:32,475 INFO  [log] [HTTP/1.1 404 Not Found]
2020-08-30 20:40:32,476 INFO  [log] status is 200
2020-08-30 20:40:32,481 INFO  [log] Status: FINISHED, time taken for TestCase was: 1427 ms
2020-08-30 20:40:32,481 INFO  [log] Number of test steps which ran: 5
2020-08-30 20:40:32,792 INFO  [log] Number of test steps which ran: 1
